video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
4k0ZV0UFZSw,Aap ko yaad hai BENAZEER sirf Rs 6 increase kiya aur 16 F16 jets liye??,no,none,na,none,Aap/urdu ko/urdu yaad/urdu hai/urdu BENAZEER/urdu sirf/urdu Rs/urdu 6/urdu increase/urdu kiya/urdu aur/urdu 16/urdu F16/urdu jets/urdu liye??/urdu
IMnXqYDHhZI,Apni beti kpra guta muj da do chota jaow ni panti api q ap kpra newo ha chlo Mari Kam AA Jai ga,no,none,na,none,Apni/urdu beti/urdu kpra/urdu guta/urdu muj/urdu da/urdu do/urdu chota/urdu jaow/urdu ni/urdu panti/urdu api/urdu q/urdu ap/urdu kpra/urdu newo/urdu ha/urdu chlo/urdu Mari/urdu Kam/urdu AA/urdu Jai/urdu ga/urdu
N-0DINjOMlY,Kawal jaty huy BHt happy Hoti ha aty huy pher uska mun bana rehta ha 😂😂😂😂😂😂,yes,offensive,na,none,Kawal/urdu jaty/urdu huy/urdu BHt/urdu happy/urdu Hoti/urdu ha/urdu aty/urdu huy/urdu pher/urdu uska/urdu mun/urdu bana/urdu rehta/urdu ha/urdu 😂😂😂😂😂😂/urdu
Erif7Vj9NSQ,Ap ka phone number,no,none,na,none,Ap/urdu ka/urdu phone/urdu number/urdu
IMnXqYDHhZI,Kawal API ma bi asy kar ti thi USB main download karke per  volg dekhte the ab bhai abhi alhamdulillah mere pass mobile a Gaya hai mobile mein dekhti han khana khane ke sath sath main tab tak khana Nahin khati jab tak vlog  Nahin aata,no,none,na,joy,Kawal/urdu API/urdu ma/urdu bi/urdu asy/urdu kar/urdu ti/urdu thi/urdu USB/urdu main/urdu download/urdu karke/urdu per/urdu volg/urdu dekhte/urdu the/urdu ab/urdu bhai/urdu abhi/urdu alhamdulillah/urdu mere/urdu pass/urdu mobile/urdu a/urdu Gaya/urdu hai/urdu mobile/urdu mein/urdu dekhti/urdu han/urdu khana/urdu khane/urdu ke/urdu sath/urdu sath/urdu main/urdu tab/urdu tak/urdu khana/urdu Nahin/urdu khati/urdu jab/urdu tak/urdu vlog/urdu Nahin/urdu aata/urdu
VUKai4CZSNw,Washroom KO Deakh ker Masha Allah na Praha Karen Ducky bhi,no,none,na,sadness|none,Washroom/urdu KO/urdu Deakh/urdu ker/urdu Masha/urdu Allah/urdu na/urdu Praha/urdu Karen/urdu Ducky/urdu bhi/urdu
EyrNOfyxSBQ,Kash Itny ghyrat Ashley baab Mai hoti😂😂😂😂😂,yes,none,na,none,Kash/urdu Itny/urdu ghyrat/urdu Ashley/urdu baab/urdu Mai/urdu hoti😂😂😂😂😂/urdu
BaMLBWWvNHA,Khud k 3 million followers us k 9 million and ur saying he got fame through you ?? In his vlogs u were dying to come in his vlogs and ur saying this all wow guys I must say,yes,none,na,none,Khud/urdu k/urdu 3/urdu million/urdu followers/urdu us/urdu k/urdu 9/urdu million/urdu and/urdu ur/english saying/english he/english got/english fame/english through/english you/english ??/urdu In/english his/english vlogs/english u/english were/english dying/english to/english come/english in/english his/english vlogs/english and/english ur/english saying/english this/english all/english wow/english guys/english I/english must/english say/english
nqbNLe84dpM,Epigraph fir se dobara apni syster ke sath Jolo chips chips ka prem kare,no,none,na,joy,Epigraph/urdu fir/urdu se/urdu dobara/urdu apni/urdu syster/urdu ke/urdu sath/urdu Jolo/urdu chips/urdu chips/urdu ka/urdu prem/urdu kare/urdu
BljaIOvFkcM,Allah Imran Khan ki hfzt frmy,no,none,na,sadness|none,Allah/urdu Imran/urdu Khan/urdu ki/urdu hfzt/urdu frmy/urdu
4k0ZV0UFZSw,Allah pak hifazat farmye sab ki,no,none,na,sadness|none,Allah/urdu pak/urdu hifazat/urdu farmye/urdu sab/urdu ki/urdu
FH8OUP2_sN4,"Love you ❤
Duck Bhai",no,none,na,joy,Love/urdu you/urdu ❤/urdu Duck/urdu Bhai/urdu
HeZ2VBdJeOk,Wah javaid Hashimi Saab app nay kamee kameen Asim yazeed zehni mareez ko khoob pehchana 4:19,yes,hate,na,anger|sadness,Wah/urdu javaid/urdu Hashimi/urdu Saab/urdu app/urdu nay/urdu kamee/urdu kameen/urdu Asim/urdu yazeed/urdu zehni/urdu mareez/urdu ko/urdu khoob/urdu pehchana/urdu 4:19/urdu
PKFU1F2QEMQ,Api plz bta do k you tube earning k liyeh account k sy bnay plz,no,none,na,none,Api/urdu plz/urdu bta/urdu do/urdu k/urdu you/urdu tube/urdu earning/urdu k/urdu liyeh/urdu account/urdu k/urdu sy/urdu bnay/urdu plz/urdu
zfjRK9s0pjA,Allah Api ko sahat tandurasty de ameen summa ameen🥰🥰🥰,no,none,na,joy,Allah/urdu Api/urdu ko/urdu sahat/urdu tandurasty/urdu de/urdu ameen/urdu summa/urdu ameen🥰🥰🥰/urdu
BaMLBWWvNHA,Tum khudho fitnataal Hindu staqn ke,no,hate,na,none,Tum/urdu khudho/urdu fitnataal/urdu Hindu/urdu staqn/urdu ke/urdu
BmpRnfu16YA,Mashallah mashallah bohot piara gher ha Thora Thora mara nano ka gher jasa ha😊😊😊😊😊😊😊,no,none,na,joy,Mashallah/urdu mashallah/urdu bohot/urdu piara/urdu gher/urdu ha/urdu Thora/urdu Thora/urdu mara/urdu nano/urdu ka/urdu gher/urdu jasa/urdu ha😊😊😊😊😊😊😊/urdu
VUKai4CZSNw,ducky bhai ap please koi anime related jaga main jai japan main especially naruto,no,none,na,none,ducky/urdu bhai/urdu ap/urdu please/urdu koi/urdu anime/urdu related/urdu jaga/urdu main/urdu jai/urdu japan/urdu main/urdu especially/urdu naruto/urdu
zXAAAXogJ78,Bahi ap k vlog kyon Nahin a Rahe,no,none,na,none|sadness,Bahi/urdu ap/urdu k/urdu vlog/urdu kyon/urdu Nahin/urdu a/urdu Rahe/urdu
VUKai4CZSNw,3:39 bon Rami ha ducky Yar tu to 😂😂😂,no,none,na,joy,3:39/urdu bon/urdu Rami/urdu ha/urdu ducky/urdu Yar/urdu tu/urdu to/urdu 😂😂😂/urdu
UiYpRBQ74fs,Sharam nhi ati jhothy thambnail lagatay hoy .intha ka jhotha banda ha ye,no,offensive,na,anger,Sharam/urdu nhi/urdu ati/urdu jhothy/urdu thambnail/urdu lagatay/urdu hoy/urdu .intha/urdu ka/urdu jhotha/urdu banda/urdu ha/urdu ye/urdu
BaMLBWWvNHA,we know ap such bol rahay hai❤,no,none,na,none,we/urdu know/urdu ap/urdu such/urdu bol/urdu rahay/urdu hai❤/urdu
BaMLBWWvNHA,Proud of u Bhai !❤,no,none,na,joy,Proud/urdu of/urdu u/urdu Bhai/urdu !❤/urdu
8ksTrbtyTco,Es ke sb challenges me yhi win krta cheater,no,none,na,none,Es/urdu ke/urdu sb/urdu challenges/urdu me/urdu yhi/urdu win/urdu krta/urdu cheater/urdu
nqbNLe84dpM,App sab mujhe pas and hai okay beautiful,no,none,na,none,App/urdu sab/urdu mujhe/urdu pas/urdu and/urdu hai/urdu okay/urdu beautiful/urdu
BaMLBWWvNHA,Namaz ki wajah sy like kiya bro,no,none,na,none,Namaz/urdu ki/urdu wajah/urdu sy/urdu like/urdu kiya/urdu bro/urdu
BaMLBWWvNHA,Tum ne ye video post ki ha lakin us ne to tumha moon bhi nahi lagaya,no,offensive,na,none,Tum/urdu ne/urdu ye/urdu video/urdu post/urdu ki/urdu ha/urdu lakin/urdu us/urdu ne/urdu to/urdu tumha/urdu moon/urdu bhi/urdu nahi/urdu lagaya/urdu
nqbNLe84dpM,API Fatima shoke😂😂😂areeb nhi ko manana pra ga,no,none,na,joy|none,API/urdu Fatima/urdu shoke😂😂😂areeb/urdu nhi/urdu ko/urdu manana/urdu pra/urdu ga/urdu
nqbNLe84dpM,Ap ny India ki vloggers ka content Liya  hai mene unka  dekha hai ye Wala but good work I really appreciated 👍👍👍,no,none,na,joy,Ap/urdu ny/urdu India/urdu ki/urdu vloggers/urdu ka/urdu content/urdu Liya/urdu hai/urdu mene/urdu unka/urdu dekha/urdu hai/urdu ye/urdu Wala/urdu but/urdu good/urdu work/urdu I/urdu really/urdu appreciated/urdu 👍👍👍/urdu
VUKai4CZSNw,Mera japan me restaurant hai name hai bismillah punjabi dhaba plz come,no,none,na,joy,Mera/urdu japan/urdu me/urdu restaurant/urdu hai/urdu name/urdu hai/urdu bismillah/urdu punjabi/urdu dhaba/urdu plz/urdu come/urdu
BljaIOvFkcM,ALLAH PAKISTAN 🇵🇰 KI HIFAZAT KRE.AMEEN,no,none,na,sadness|none,ALLAH/urdu PAKISTAN/urdu 🇵🇰/urdu KI/urdu HIFAZAT/urdu KRE.AMEEN/urdu
BljaIOvFkcM,Allah Pak Imran Khan shb ke lahmbi umar atta farmay ameen,no,none,na,none,Allah/urdu Pak/urdu Imran/urdu Khan/urdu shb/urdu ke/urdu lahmbi/urdu umar/urdu atta/urdu farmay/urdu ameen/urdu
8ksTrbtyTco,Koi Sharam Hoti ha Wasy Bhai 😐😐😐😐,yes,offensive,na,anger,Koi/urdu Sharam/urdu Hoti/urdu ha/urdu Wasy/urdu Bhai/urdu 😐😐😐😐/urdu
IMnXqYDHhZI,Juty py MashaAllah nhi kehty,no,none,na,sadness,Juty/urdu py/urdu MashaAllah/urdu nhi/urdu kehty/urdu
FH8OUP2_sN4,Ducky bhai we want met with you,no,none,na,none,Ducky/urdu bhai/urdu we/english want/english met/english with/english you/english
BaMLBWWvNHA,I am rajab fan liken AJ app ny Sach bata Diya hai zulquranain Bhai proud of you,no,none,na,joy,I/urdu am/urdu rajab/urdu fan/urdu liken/urdu AJ/urdu app/urdu ny/urdu Sach/urdu bata/urdu Diya/urdu hai/urdu zulquranain/urdu Bhai/urdu proud/urdu of/urdu you/urdu
VUKai4CZSNw,67 sall) la rha tha hoon ghr ma,no,none,na,none,67/urdu sall)/urdu la/urdu rha/urdu tha/urdu hoon/urdu ghr/urdu ma/urdu
WJxfQWiP9DQ,Imran Riaz khan Tum jhoot bol rahay Pakistan 🇵🇰 Taraqi Kar Raha hai  😅😅,yes,none,na,sadness,Imran/urdu Riaz/urdu khan/urdu Tum/urdu jhoot/urdu bol/urdu rahay/urdu Pakistan/urdu 🇵🇰/urdu Taraqi/urdu Kar/urdu Raha/urdu hai/urdu 😅😅/urdu
gvG35CxYOLg,Hy how are you,no,none,na,none,Hy/english how/english are/english you/english
N-0DINjOMlY,Meny aj tk kbhi kisi ki video pay commet ni kia likn itni gndi editing meny aj kl apk vlogs may ni dekhi plzz asy sara mza khrb hota hy plz,no,offensive,na,sadness,Meny/urdu aj/urdu tk/urdu kbhi/urdu kisi/urdu ki/urdu video/urdu pay/urdu commet/urdu ni/urdu kia/urdu likn/urdu itni/urdu gndi/urdu editing/urdu meny/urdu aj/urdu kl/urdu apk/urdu vlogs/urdu may/urdu ni/urdu dekhi/urdu plzz/urdu asy/urdu sara/urdu mza/urdu khrb/urdu hota/urdu hy/urdu plz/urdu
BmpRnfu16YA,Man bhi bohot ameer hon mara pass is sa bhi acha Ghar h mara papa Pura pindi ka bissnis man han,no,none,na,joy,Man/urdu bhi/urdu bohot/urdu ameer/urdu hon/urdu mara/urdu pass/urdu is/urdu sa/urdu bhi/urdu acha/urdu Ghar/urdu h/urdu mara/urdu papa/urdu Pura/urdu pindi/urdu ka/urdu bissnis/urdu man/urdu han/urdu
BaMLBWWvNHA,Appki wife ke fudde main lun😂❤,no,hate,na,none,Appki/urdu wife/urdu ke/urdu fudde/urdu main/urdu lun😂❤/urdu
nqbNLe84dpM,Api anaviya ka. Face raveel karo place ❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ma seerat,no,none,na,none,Api/urdu anaviya/urdu ka./urdu Face/urdu raveel/urdu karo/urdu place/urdu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤/urdu ma/urdu seerat/urdu
IMnXqYDHhZI,Bakry Ki palkan 😂,yes,offensive,na,none,Bakry/urdu Ki/urdu palkan/urdu 😂/urdu
BaMLBWWvNHA,Ab jasa tumera kha reha hai  jasa Tum barka reha ho,no,none,na,none,Ab/urdu jasa/urdu tumera/urdu kha/urdu reha/urdu hai/urdu jasa/urdu Tum/urdu barka/urdu reha/urdu ho/urdu
BmpRnfu16YA,Mera Name b haya hai,no,none,na,none,Mera/urdu Name/urdu b/urdu haya/urdu hai/urdu
4k0ZV0UFZSw,Imran sab may peclay B Keh Chuka hun k international market may free B hojai TB B en ho nay war say pehlay walay rate pr B NAHI daingay,no,none,na,anger|sadness,Imran/urdu sab/urdu may/urdu peclay/urdu B/urdu Keh/urdu Chuka/urdu hun/urdu k/urdu international/urdu market/urdu may/urdu free/urdu B/urdu hojai/urdu TB/urdu B/urdu en/urdu ho/urdu nay/urdu war/urdu say/urdu pehlay/urdu walay/urdu rate/urdu pr/urdu B/urdu NAHI/urdu daingay/urdu
-w7eMfsuRgA,Pak ko na chorny ka naya plan,yes,none,na,none|anger|sadness,Pak/urdu ko/urdu na/urdu chorny/urdu ka/urdu naya/urdu plan/urdu
EyrNOfyxSBQ,Kon kon is reality ko video ki shakal ma dekh ky roo para 😭💯💔,no,none,na,sadness,Kon/urdu kon/urdu is/urdu reality/urdu ko/urdu video/urdu ki/urdu shakal/urdu ma/urdu dekh/urdu ky/urdu roo/urdu para/urdu 😭💯💔/urdu
eY0i4nBXqdY,Please 2nd Umrah Kam karenge reply de vlog mein yah fir comment mein ine donon mein se Kisi bhi comment reply dena but please reply dena,no,none,na,none,Please/urdu 2nd/urdu Umrah/urdu Kam/urdu karenge/urdu reply/urdu de/urdu vlog/urdu mein/urdu yah/urdu fir/urdu comment/urdu mein/urdu ine/urdu donon/urdu mein/urdu se/urdu Kisi/urdu bhi/urdu comment/urdu reply/urdu dena/urdu but/urdu please/urdu reply/urdu dena/urdu
8ksTrbtyTco,Team rhs ke sath ziyaati hui hai 😂,no,none,na,joy|none,Team/urdu rhs/urdu ke/urdu sath/urdu ziyaati/urdu hui/urdu hai/urdu 😂/urdu
WJxfQWiP9DQ,Establishment apna apna kam kare corruption chorde jin ko awam hukumat dena chahte h un ko aane de mulk bilkul thik hojae ga,no,none,na,none,Establishment/urdu apna/urdu apna/urdu kam/urdu kare/urdu corruption/urdu chorde/urdu jin/urdu ko/urdu awam/urdu hukumat/urdu dena/urdu chahte/urdu h/urdu un/urdu ko/urdu aane/urdu de/urdu mulk/urdu bilkul/urdu thik/urdu hojae/urdu ga/urdu
BaMLBWWvNHA,hassad achi baat nahi h haadsi family,yes,hate,na,sadness|anger,hassad/urdu achi/urdu baat/urdu nahi/urdu h/urdu haadsi/urdu family/urdu
PKFU1F2QEMQ,Mashallah mashallah Allah pak hamsha khush rakha AP logon ko or Allah pak hamay bhi tofiq da hamara bhi ASA hi bhot payra ghr  bana,no,none,na,none,Mashallah/urdu mashallah/urdu Allah/urdu pak/urdu hamsha/urdu khush/urdu rakha/urdu AP/urdu logon/urdu ko/urdu or/urdu Allah/urdu pak/urdu hamay/urdu bhi/urdu tofiq/urdu da/urdu hamara/urdu bhi/urdu ASA/urdu hi/urdu bhot/urdu payra/urdu ghr/urdu bana/urdu
WJxfQWiP9DQ,Imran Bahi 78 sal say Red Line cares hy,no,none,na,none,Imran/urdu Bahi/urdu 78/urdu sal/urdu say/urdu Red/urdu Line/urdu cares/urdu hy/urdu
XHQrr9fmTkc,Fatima api mai ap ko har velog mai kahti ho ke please horror prank kare and please mujhe reply de ❤😢,no,none,na,none,Fatima/urdu api/urdu mai/urdu ap/urdu ko/urdu har/urdu velog/urdu mai/urdu kahti/urdu ho/urdu ke/urdu please/urdu horror/urdu prank/urdu kare/urdu and/urdu please/urdu mujhe/urdu reply/urdu de/urdu ❤😢/urdu
eY0i4nBXqdY,Zainab se abya hi ni sambla jrah.hijab abya carry ni kr prhi,no,none,na,none,Zainab/urdu se/urdu abya/urdu hi/urdu ni/urdu sambla/urdu jrah.hijab/urdu abya/urdu carry/urdu ni/urdu kr/urdu prhi/urdu
VUKai4CZSNw,I love you ducky bhai and I love you aroob buabhi😊😊😊😊,no,none,na,joy,I/urdu love/urdu you/urdu ducky/urdu bhai/urdu and/urdu I/urdu love/urdu you/urdu aroob/urdu buabhi😊😊😊😊/urdu
EyrNOfyxSBQ,Sharm kro kuch to khuda ka khuf kro,no,offensive,na,anger,Sharm/urdu kro/urdu kuch/urdu to/urdu khuda/urdu ka/urdu khuf/urdu kro/urdu
HeZ2VBdJeOk,In. Ko pata ha k Kashmir may ab ppp or noon ke jaga nahi ha is leya,no,none,na,anger|sadness,In./urdu Ko/urdu pata/urdu ha/urdu k/urdu Kashmir/urdu may/urdu ab/urdu ppp/urdu or/urdu noon/urdu ke/urdu jaga/urdu nahi/urdu ha/urdu is/urdu leya/urdu
UiYpRBQ74fs,Belkol sach sab jali wali hokamran hai 😂😂🙅‍♀️🤷‍♀️🤷‍♀️🤲🏻☝🏻🖐🏻,yes,offensive,na,none,Belkol/urdu sach/urdu sab/urdu jali/urdu wali/urdu hokamran/urdu hai/urdu 😂😂🙅‍♀️🤷‍♀️🤷‍♀️🤲🏻☝🏻🖐🏻/urdu
-w7eMfsuRgA,Aapka Teesra galat hai yah Turki ka model Nahin Misar model Lana chah Rahe Hain Naam Turki ke,yes,none,na,none,Aapka/urdu Teesra/urdu galat/urdu hai/urdu yah/urdu Turki/urdu ka/urdu model/urdu Nahin/urdu Misar/urdu model/urdu Lana/urdu chah/urdu Rahe/urdu Hain/urdu Naam/urdu Turki/urdu ke/urdu
EyrNOfyxSBQ,Bro vid may Kya tha,no,none,na,none,Bro/urdu vid/urdu may/urdu Kya/urdu tha/urdu
VUKai4CZSNw,Ducky bhi ap bhot zyda bolty ho 😂😂😂😂,yes,none,na,joy|none,Ducky/urdu bhi/urdu ap/urdu bhot/urdu zyda/urdu bolty/urdu ho/urdu 😂😂😂😂/urdu
eY0i4nBXqdY,Happy airport per sab kuchh free hai,no,none,na,joy|none,Happy/urdu airport/urdu per/urdu sab/urdu kuchh/urdu free/urdu hai/urdu
4k0ZV0UFZSw,Bahi gungi bahri awam hai jinay zulim sahnay ki aadat hu chuki hai yah kabi aapnay mulk aur aapnay mustaqbil kay liya awaz nahi uttahay gay pura din hud be aur in kay bachay be mazdoori kar kay shaam ko ik time ki roti mil jahay baqi innay koi fikar nahi chahay chor in kay bachu ka mustaqbil taba kar day un ka jeena haram kar day is awam ko koi farak nahi parta ager parta to 78 saalu say mulk din ba din karzdar na banta America ka gulm na banta bekh na maangata,no,offensive,na,anger|sadness|fear,Bahi/urdu gungi/urdu bahri/urdu awam/urdu hai/urdu jinay/urdu zulim/urdu sahnay/urdu ki/urdu aadat/urdu hu/urdu chuki/urdu hai/urdu yah/urdu kabi/urdu aapnay/urdu mulk/urdu aur/urdu aapnay/urdu mustaqbil/urdu kay/urdu liya/urdu awaz/urdu nahi/urdu uttahay/urdu gay/urdu pura/urdu din/urdu hud/urdu be/urdu aur/urdu in/urdu kay/urdu bachay/urdu be/urdu mazdoori/urdu kar/urdu kay/urdu shaam/urdu ko/urdu ik/urdu time/urdu ki/urdu roti/urdu mil/urdu jahay/urdu baqi/urdu innay/urdu koi/urdu fikar/urdu nahi/urdu chahay/urdu chor/urdu in/urdu kay/urdu bachu/urdu ka/urdu mustaqbil/urdu taba/urdu kar/urdu day/urdu un/urdu ka/urdu jeena/urdu haram/urdu kar/urdu day/urdu is/urdu awam/urdu ko/urdu koi/urdu farak/urdu nahi/urdu parta/urdu ager/urdu parta/urdu to/urdu 78/urdu saalu/urdu say/urdu mulk/urdu din/urdu ba/urdu din/urdu karzdar/urdu na/urdu banta/urdu America/urdu ka/urdu gulm/urdu na/urdu banta/urdu bekh/urdu na/urdu maangata/urdu
BaMLBWWvNHA,"Rajab ap ka Baal ha koti ka bacha
😊😊😊😊😊😊😊😊😊😊😊😊😊",yes,hate,na,anger|none,Rajab/urdu ap/urdu ka/urdu Baal/urdu ha/urdu koti/urdu ka/urdu bacha/urdu 😊😊😊😊😊😊😊😊😊😊😊😊😊/urdu
PKFU1F2QEMQ,Kitne marle ka Ghar hai,no,none,na,none,Kitne/urdu marle/urdu ka/urdu Ghar/urdu hai/urdu
zfjRK9s0pjA,Kyunki aapane apni beti ka real mein Facebook kiya hai ya nakali mein yah Kisi aur per bhi ka face to Nahin hai❤❤❤❤❤❤😊😊😊,no,none,na,none,Kyunki/urdu aapane/urdu apni/urdu beti/urdu ka/urdu real/urdu mein/urdu Facebook/urdu kiya/urdu hai/urdu ya/urdu nakali/urdu mein/urdu yah/urdu Kisi/urdu aur/urdu per/urdu bhi/urdu ka/urdu face/urdu to/urdu Nahin/urdu hai❤❤❤❤❤❤😊😊😊/urdu
EyrNOfyxSBQ,Ghirat may agar app child marriage or Gender base violence ko b tora lay kar is short movie may add kartay TU I think better keep it up first effort tha that good 🎉,no,none,na,joy,Ghirat/urdu may/urdu agar/urdu app/urdu child/urdu marriage/urdu or/urdu Gender/urdu base/urdu violence/urdu ko/urdu b/urdu tora/urdu lay/urdu kar/urdu is/urdu short/urdu movie/urdu may/urdu add/urdu kartay/urdu TU/urdu I/english think/english better/english keep/english it/english up/english first/urdu effort/urdu tha/urdu that/urdu good/urdu 🎉/urdu
8ksTrbtyTco,Ap logu ko zara shram nai hamry behan bhaio ko shaheed kiya ja rha ha or aplogu k pas pwor hony k bawjod ap log fazool ki harktein krny ki pri ha lanat ha asy muslim hony pe ..ap phlasteen k liy trend chlwa skty ho ...,no,offensive,na,anger|sadness,Ap/urdu logu/urdu ko/urdu zara/urdu shram/urdu nai/urdu hamry/urdu behan/urdu bhaio/urdu ko/urdu shaheed/urdu kiya/urdu ja/urdu rha/urdu ha/urdu or/urdu aplogu/urdu k/urdu pas/urdu pwor/urdu hony/urdu k/urdu bawjod/urdu ap/urdu log/urdu fazool/urdu ki/urdu harktein/urdu krny/urdu ki/urdu pri/urdu ha/urdu lanat/urdu ha/urdu asy/urdu muslim/urdu hony/urdu pe/urdu ..ap/urdu phlasteen/urdu k/urdu liy/urdu trend/urdu chlwa/urdu skty/urdu ho/urdu .../urdu
nqbNLe84dpM,kya aap ko twins babies ache lagte hai,no,none,na,none,kya/urdu aap/urdu ko/urdu twins/urdu babies/urdu ache/urdu lagte/urdu hai/urdu
eY0i4nBXqdY,Yeh suit joh app ke pas hai waisa he Mere pas hai mere pas bhi green hai,no,none,na,surprise|none,Yeh/urdu suit/urdu joh/urdu app/urdu ke/urdu pas/urdu hai/urdu waisa/urdu he/urdu Mere/urdu pas/urdu hai/urdu mere/urdu pas/urdu bhi/urdu green/urdu hai/urdu
BaMLBWWvNHA,Mery Bhai ka aura hi Kuch ahsa hai kafi time se million views nh arahy thy @rajabbutt ka naam lyty hi agye koi nh Thora gareebon ka bhi Haq banta hai...😂,yes,none,na,surprise|none,Mery/urdu Bhai/urdu ka/urdu aura/urdu hi/urdu Kuch/urdu ahsa/urdu hai/urdu kafi/urdu time/urdu se/urdu million/urdu views/urdu nh/urdu arahy/urdu thy/urdu @rajabbutt/urdu ka/urdu naam/urdu lyty/urdu hi/urdu agye/urdu koi/urdu nh/urdu Thora/urdu gareebon/urdu ka/urdu bhi/urdu Haq/urdu banta/urdu hai...😂/urdu
HeZ2VBdJeOk,Inshallah.  Muneer ko jhorna nhi he,no,offensive,na,anger,Inshallah./urdu Muneer/urdu ko/urdu jhorna/urdu nhi/urdu he/urdu
eY0i4nBXqdY,"MASHALLAH 
Allah Pak ap Ka umrah qabool kare 
Ameen ❤❤❤❤",no,none,na,joy,MASHALLAH/urdu Allah/urdu Pak/urdu ap/urdu Ka/urdu umrah/urdu qabool/urdu kare/urdu Ameen/urdu ❤❤❤❤/urdu
gvG35CxYOLg,Aapko 24 hours sirf meetha khana hai this is my request,no,none,na,none,Aapko/urdu 24/urdu hours/urdu sirf/urdu meetha/urdu khana/urdu hai/urdu this/urdu is/urdu my/urdu request/urdu
EyrNOfyxSBQ,Hy hira api ap ka bhe thek you I am girl and I love this film I meet u,no,none,na,joy,Hy/urdu hira/urdu api/urdu ap/urdu ka/urdu bhe/urdu thek/urdu you/urdu I/english am/english girl/english and/english I/english love/english this/english film/english I/english meet/english u/english
EyrNOfyxSBQ,Gairat banaty hue bhi bagairti 🙂,yes,offensive,na,anger,Gairat/urdu banaty/urdu hue/urdu bhi/urdu bagairti/urdu 🙂/urdu
-w7eMfsuRgA,Nizam badalne se kiya Hoga,yes,none,na,anger,Nizam/urdu badalne/urdu se/urdu kiya/urdu Hoga/urdu
4k0ZV0UFZSw,Lahol Wala Quwata Illah Billah 😡😡😡 es terha tu Banking system Tabba ho jaey ga. 😮😮😮😢😢😢😢😢,no,offensive,na,anger,Lahol/urdu Wala/urdu Quwata/urdu Illah/urdu Billah/urdu 😡😡😡/urdu es/urdu terha/urdu tu/urdu Banking/urdu system/urdu Tabba/urdu ho/urdu jaey/urdu ga./urdu 😮😮😮😢😢😢😢😢/urdu
VUKai4CZSNw,Hi ap konse app sa thumbnail banata ho or editing,no,none,na,none,Hi/urdu ap/urdu konse/urdu app/urdu sa/urdu thumbnail/urdu banata/urdu ho/urdu or/urdu editing/urdu
nqbNLe84dpM,Koi Haunted House wala video banaen,no,none,na,none,Koi/urdu Haunted/urdu House/urdu wala/urdu video/urdu banaen/urdu
WJxfQWiP9DQ,Yah Manoj jabse wazir Azam banaa hai hamare Pakistani Shahid hue😢😢,no,offensive,na,anger|sadness,Yah/urdu Manoj/urdu jabse/urdu wazir/urdu Azam/urdu banaa/urdu hai/urdu hamare/urdu Pakistani/urdu Shahid/urdu hue😢😢/urdu
BljaIOvFkcM,In pr koi asar nhe ho raha,yes,offensive,na,anger,In/urdu pr/urdu koi/urdu asar/urdu nhe/urdu ho/urdu raha/urdu
XHQrr9fmTkc,Fatima Fatima ki main aapki bahut badi fan hun main aap bahut acche ho main aap na bahut majakiya banate hain❤❤❤❤❤❤❤❤❤,no,none,na,joy,Fatima/urdu Fatima/urdu ki/urdu main/urdu aapki/urdu bahut/urdu badi/urdu fan/urdu hun/urdu main/urdu aap/urdu bahut/urdu acche/urdu ho/urdu main/urdu aap/urdu na/urdu bahut/urdu majakiya/urdu banate/urdu hain❤❤❤❤❤❤❤❤❤/urdu
