video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
VUKai4CZSNw,DUCKY BHAI FOR HIS NHI FOR HER DAUGHTER ☺,no,none,na,joy,DUCKY/ambiguous BHAI/urdu FOR/english HIS/english NHI/urdu FOR/english HER/english DAUGHTER/english ☺/ambiguous
VUKai4CZSNw,1:56 bag👜 to pregnant🤰🤰 ho gya but Aroob na hoi gosra ducky ya khosri Aroob mn to alhumdolila 12 October 2015 mn shadi hoi 27 October first pird day or 2 November 2015 ko pahli bat pregnant hoi byti phli dosri byti 2 sal bad or phir byta 4 sal bad mash allah,no,none,na,joy,ambiguous/ambiguous bag/english to/urdu pregnant/english ho/urdu gya/urdu but/english Aroob/urdu na/urdu hoi/urdu gosra/urdu ducky/english ya/urdu khosri/urdu Aroob/urdu mn/urdu to/urdu alhumdolila/urdu 12/ambiguous October/english 2015/ambiguous mn/urdu shadi/urdu hoi/urdu 27/ambiguous October/english first/english pird/urdu day/english or/urdu 2/ambiguous November/english 2015/ambiguous ko/urdu pahli/urdu bat/urdu pregnant/english hoi/urdu byti/urdu phli/urdu dosri/urdu byti/urdu 2/ambiguous sal/urdu bad/urdu or/urdu phir/urdu byta/urdu 4/ambiguous sal/urdu bad/urdu mash/urdu allah/urdu
XHQrr9fmTkc,Hayee Fatima api kitni pyari lag rahi ha ❤❤❤MashaAllah MashaAllah❤❤❤❤,no,none,na,joy,Hayee/urdu Fatima/ambiguous api/urdu kitni/urdu pyari/urdu lag/urdu rahi/urdu ha/urdu MashaAllah/urdu MashaAllah/urdu
BaMLBWWvNHA,Tum rajab family ka lan bi ni put skta,no,offensive,na,anger,Tum/urdu rajab/urdu family/english ka/urdu lan/urdu bi/urdu ni/urdu put/urdu skta/urdu
-w7eMfsuRgA,Pak k ullama intehai buzdil beky howay Hai,no,hate,na,anger,urdu/urdu Pak/urdu k/urdu ullama/urdu intehai/urdu buzdil/urdu beky/urdu howay/urdu Hai/urdu
XHQrr9fmTkc,Please is  Ke Niche Kuchh Likhna please Fatima api,no,none,na,none,Please/english is/english Ke/urdu Niche/urdu Kuchh/urdu Likhna/urdu please/english Fatima/ambiguous api/urdu
HeZ2VBdJeOk,"Free all illegal prisoners , zulm aur zalim ko khatum karna ha",no,offensive,na,anger,"Free/english all/english illegal/english prisoners/english ,/ambiguous zulm/urdu aur/urdu zalim/urdu ko/urdu khatum/urdu karna/urdu ha/urdu"
N-0DINjOMlY,Bss apni beti key gifts laaye hain..rubab key abbu aaye thy dubai sey tou kanwal madam ney apni marzi key gifts select kiye they,yes,none,na,none,Bss/urdu apni/urdu beti/urdu key/urdu gifts/english laaye/urdu hain..rubab/urdu key/urdu abbu/urdu aaye/urdu thy/urdu dubai/english sey/urdu tou/urdu kanwal/urdu madam/english ney/urdu apni/urdu marzi/urdu key/urdu gifts/english select/english kiye/urdu they/urdu
IMnXqYDHhZI,Bas itna show off krna zaruri nai hota content to ha koi nai baji k pas,no,offensive,na,anger,Bas/urdu itna/urdu show/english off/english krna/urdu zaruri/urdu nai/urdu hota/urdu content/english to/urdu ha/urdu koi/urdu nai/urdu baji/urdu k/urdu pas/urdu
4k0ZV0UFZSw,Phly Pakistan to wapis aa jao janab apko muhabat sirf paisay sy hy,yes,none,na,anger|sadness,Phly/ambiguous Pakistan/english to/urdu wapis/urdu aa/urdu jao/urdu janab/urdu apko/urdu muhabat/urdu sirf/urdu paisay/urdu sy/urdu hy/urdu
PKFU1F2QEMQ,Mashallah mashallah Allah pak hamsha khush rakha AP logon ko or Allah pak hamay bhi tofiq da hamara bhi ASA hi bhot payra ghr  bana,no,none,na,joy,Mashallah/urdu mashallah/urdu Allah/urdu pak/urdu hamsha/urdu khush/urdu rakha/urdu AP/urdu logon/urdu ko/urdu or/urdu Allah/urdu pak/urdu hamay/urdu bhi/urdu tofiq/urdu da/urdu hamara/urdu bhi/urdu ASA/ambiguous hi/urdu bhot/urdu payra/urdu ghr/urdu bana/urdu
eY0i4nBXqdY,Zanib ki leg ko moch ay thi,no,none,na,none,Zanib/ambiguous ki/urdu leg/english ko/urdu moch/urdu ay/urdu thi/urdu
zXAAAXogJ78,Mashallah Mashallah Kanwal jab Se Haj Kiya Hai Kamal per Mashallah bahut Roop aaya Hai Allah hamesha Aisa Hi rakhe tumko dressing bahut acchi karti ho ab❤❤,no,none,na,joy,Mashallah/urdu Mashallah/urdu Kanwal/urdu jab/urdu Se/urdu Haj/urdu Kiya/urdu Hai/urdu Kamal/urdu per/urdu Mashallah/urdu bahut/urdu Roop/urdu aaya/urdu Hai/urdu Allah/urdu hamesha/urdu Aisa/urdu Hi/urdu rakhe/urdu tumko/urdu dressing/english bahut/urdu acchi/urdu karti/urdu ho/urdu ab/urdu
gvG35CxYOLg,Shahveer Bhai need to eat sweet to sweetest things like sweet noodles sweet pizza every thing sweet,yes,none,na,joy,Shahveer/urdu Bhai/urdu need/english to/english eat/english sweet/english to/english sweetest/english things/english like/english sweet/english noodles/english sweet/english pizza/english every/english thing/english sweet/english
BaMLBWWvNHA,Namaz ki wajah sy like kiya bro,yes,none,na,joy,Namaz/urdu ki/urdu wajah/urdu sy/urdu like/english kiya/urdu bro/english
zXAAAXogJ78,Food challenge bohat acha tha plz ye har video me continue rakahin ❤,no,none,na,joy,Food/english challenge/english bohat/urdu acha/urdu tha/urdu plz/english ye/urdu har/urdu video/english me/urdu continue/english rakahin/urdu ❤/ambiguous
BaMLBWWvNHA,Rajab is king darasal rajab sab su agy nikal gaya hai na isiliya zilqarnain tumhe mout arahi hai apki itni oqat nahi hai k tum usy paisy dy sako allhumdulillah ❤ allah ny usko nawaza hai,yes,offensive,na,anger|joy,urdu/urdu english/english english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu
BaMLBWWvNHA,Rajab brand brand hai,yes,none,na,none,Rajab/urdu brand/english brand/english hai/urdu
BljaIOvFkcM,"Ya Allah Pak Army establishment ko Tabaah o Barbaad kar  Aameen...

Dekho kaise din aagaye,  4 saal pehle main Pak Army ke liye apni jaan bhi de sakta tha  aaj Baddua maang raha hoon...",yes,offensive,na,anger|sadness,Ya/urdu Allah/urdu Pak/urdu Army/english establishment/english ko/urdu Tabaah/urdu o/urdu Barbaad/urdu kar/urdu Aameen/urdu Dekho/urdu kaise/urdu din/urdu aagaye/urdu 4/ambiguous saal/urdu pehle/urdu main/urdu Pak/urdu Army/english ke/urdu liye/urdu apni/urdu jaan/urdu bhi/urdu de/urdu sakta/urdu tha/urdu aaj/urdu Baddua/urdu maang/urdu raha/urdu hoon/urdu
zXAAAXogJ78,Rizq zaya krna to koi inse sekhy bhla ye kasa mzaq hai rizq k Sath,yes,none,na,anger,Rizq/urdu zaya/urdu krna/urdu to/urdu koi/urdu inse/urdu sekhy/urdu bhla/urdu ye/urdu kasa/urdu mzaq/urdu hai/urdu rizq/urdu k/urdu Sath/urdu
VUKai4CZSNw,3:39 bon Rami ha ducky Yar tu to 😂😂😂,yes,none,na,joy|surprise,3:39/ambiguous bon/urdu Rami/urdu ha/urdu ducky/english Yar/urdu tu/urdu to/urdu 😂😂😂/ambiguous
EyrNOfyxSBQ,Film shot thi par acting bhat achi thi ❤,yes,none,na,joy,Film/english shot/english thi/urdu par/urdu acting/english bhat/urdu achi/urdu thi/urdu ❤/ambiguous
IMnXqYDHhZI,Kawal baji mujy kapry or joty chahiya Kya ap hamy dy dy gi,yes,none,na,joy,Kawal/urdu baji/urdu mujy/urdu kapry/urdu or/english joty/urdu chahiya/urdu Kya/urdu ap/urdu hamy/urdu dy/urdu dy/urdu gi/urdu
IMnXqYDHhZI,Emaan ki nakal kar rahi hia😂😂😂Jo rajab family karay gie wo ya karay gay😂😂,yes,offensive,na,joy,Emaan/urdu ki/urdu nakal/urdu kar/urdu rahi/urdu hia/urdu Jo/urdu rajab/urdu family/english karay/urdu gie/urdu wo/urdu ya/urdu karay/urdu gay/urdu
EyrNOfyxSBQ,"Ap logo ne Allah ka name hazrat Muhammad ky nam ko kia samajh rakha h hr comment py hr post py ye likh dety hn ye  likhen gy tw sawab mily ga or dekhty hn kon kon mohobbat krta h hr post hr comment py ye likha hota h kia pagal wagal ho Tum loog jahil loog Mazak samjha wa h nabi  or Allah ky nam ko nauozo billah 
Jahil loog 
Likes ky chakkr mn 😡😡😡😡😡",yes,offensive,na,anger,urdu/urdu english/english urdu/urdu english/english urdu/urdu english/english english/english english/english urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous
4k0ZV0UFZSw,Tock daffers pump ka boycott kar dain,no,none,na,anger,urdu/ambiguous urdu/ambiguous english/english urdu/urdu english/english urdu/urdu urdu/urdu
EyrNOfyxSBQ,*Khud Beghairat Aur Film Ghairat Ke Upar Wah* 🌚,yes,offensive,na,anger,Khud/urdu Beghairat/urdu Aur/urdu Film/english Ghairat/urdu Ke/urdu Upar/urdu Wah/urdu 🌚/ambiguous
gvG35CxYOLg,itni spicy cheezay khaney sey impress hukr mey subscribe kr diya bhai apko 😁,no,none,na,joy|surprise,itni/urdu spicy/english cheezay/urdu khaney/urdu sey/urdu impress/english hukr/urdu mey/urdu subscribe/english kr/urdu diya/urdu bhai/urdu apko/urdu 😁/ambiguous
IMnXqYDHhZI,Phuky jat nu katora labya pani pi pi aphriya yaha sai pata lagta hy tum kitni fakeerni thi pukhy di ti raji ty khe wadan lagi,yes,offensive,na,anger,Phuky/urdu jat/urdu nu/urdu katora/urdu labya/urdu pani/urdu pi/urdu pi/urdu aphriya/urdu yaha/urdu sai/urdu pata/urdu lagta/urdu hy/urdu tum/urdu kitni/urdu fakeerni/urdu thi/urdu pukhy/urdu di/urdu ti/urdu raji/urdu ty/urdu khe/urdu wadan/urdu lagi/urdu
VUKai4CZSNw,"Yaha biwi ko nanga nachana 

ziyada paisay mily gain , besharammm",yes,offensive,na,anger,"Yaha/urdu biwi/urdu ko/urdu nanga/urdu nachana/urdu ziyada/urdu paisay/urdu mily/urdu gain/urdu ,/ambiguous besharammm/urdu"
zfjRK9s0pjA,Fatima ka Sath horror prank,no,none,na,surprise,Fatima/urdu ka/urdu Sath/urdu horror/english prank/english
FH8OUP2_sN4,"Done bhai everything is done 
Subscribe like share 
Everything is done
I think your health is not done 
Because of China trip",yes,offensive,na,anger|sadness,Done/english bhai/urdu everything/english is/english done/english Subscribe/english like/english share/english Everything/english is/english done/english I/english think/english your/english health/english is/english not/english done/english Because/english of/english China/english trip/english
IMnXqYDHhZI,Kanwal ky baap ny iss Liya chor diya hou gy zabaaan ke waja sy or Kanwal b apne husband ko khush nahi rak sakty,no,offensive,na,anger|sadness,Kanwal/ambiguous ky/urdu baap/urdu ny/urdu iss/urdu Liya/urdu chor/urdu diya/urdu hou/urdu gy/urdu zabaaan/urdu ke/urdu waja/urdu sy/urdu or/urdu Kanwal/ambiguous b/urdu apne/urdu husband/english ko/urdu khush/urdu nahi/urdu rak/urdu sakty/urdu
-w7eMfsuRgA,Imran khan k tenure main president system ki baat nikli thi or sab Imran khan khilaf bol rahy thy k ye 1 men show karna chah raha hai,no,none,na,anger,Imran/ambiguous khan/urdu k/urdu tenure/english main/urdu president/english system/english ki/urdu baat/urdu nikli/urdu thi/urdu or/urdu sab/urdu Imran/ambiguous khan/urdu khilaf/urdu bol/urdu rahy/urdu thy/urdu k/urdu ye/urdu 1/english men/urdu show/english karna/urdu chah/urdu raha/urdu hai/urdu
N-0DINjOMlY,"Saly na tumhy fikr hai na gashti knwal ko Tum dono srf passo k Liye bachi ko hfta hfta chor k hud gashti ko LY k nikl jty o , mujy TU lgta bachi b Teri ni salya",yes,offensive,na,anger,"Saly/urdu na/urdu tumhy/urdu fikr/urdu hai/urdu na/urdu gashti/urdu knwal/urdu ko/urdu Tum/urdu dono/urdu srf/urdu passo/urdu k/urdu Liye/urdu bachi/urdu ko/urdu hfta/urdu hfta/urdu chor/urdu k/urdu hud/urdu gashti/urdu ko/urdu LY/ambiguous k/urdu nikl/urdu jty/urdu o/urdu ,/ambiguous mujy/urdu TU/urdu lgta/urdu bachi/urdu b/urdu Teri/urdu ni/urdu salya/urdu"
BmpRnfu16YA,ya allah sad ke walideen ko hajj aor umree ke taufeeq da,no,none,na,sadness,ya/urdu allah/urdu sad/english ke/urdu walideen/urdu ko/urdu hajj/urdu aor/urdu umree/urdu ke/urdu taufeeq/urdu da/urdu
8ksTrbtyTco,Pasta bahir ka Rasta 😅😊😂😂😢😂😅😊❤,yes,none,na,joy|sadness,english/english urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous
nqbNLe84dpM,Areeb ki toh har thumbnail Mai moun khula hi hota hai,yes,none,na,joy,Areeb/ambiguous ki/urdu toh/urdu har/urdu thumbnail/english Mai/urdu moun/urdu khula/urdu hi/urdu hota/urdu hai/urdu
zfjRK9s0pjA,Areeb Bhai mubark ❤ho❤❤❤❤❤❤❤,no,none,na,joy,Areeb/urdu Bhai/urdu mubark/urdu ho/urdu
BljaIOvFkcM,bari bari sb ki bari!!!!!!!!!!!!!!!,yes,none,na,anger,bari/urdu bari/urdu sb/english ki/urdu bari/urdu
PKFU1F2QEMQ,Wounderful.  Khubsurat.  Ghar.  Hai.,no,none,na,joy,Wounderful./english Khubsurat./urdu Ghar./urdu Hai./urdu
8ksTrbtyTco,Bht acha computation tha nice job both team done good work,no,none,na,joy,Bht/urdu acha/urdu computation/english tha/urdu nice/english job/english both/english team/english done/english good/english work/english
-w7eMfsuRgA,"Shurbaz se Ardali Wala title na Cheenain, Turkey k Chief of Army ka Naam Kiya hy ?",yes,offensive,na,anger,Shurbaz/urdu se/urdu Ardali/urdu Wala/urdu title/english na/urdu Cheenain/urdu Turkey/english k/urdu Chief/english of/english Army/english ka/urdu Naam/urdu Kiya/urdu hy/urdu ?/ambiguous
BmpRnfu16YA,Fatima api ab ap na ayesha api ka kamra dikhana ha please please,no,none,na,joy,Fatima/urdu api/urdu ab/urdu ap/urdu na/urdu ayesha/urdu api/urdu ka/urdu kamra/urdu dikhana/urdu ha/urdu please/english please/english
-w7eMfsuRgA,Haq Saach kaha Hai Maulana Ishaq sab NY .. aur is BAAT Ka hukam Hai Kay aap apney liye aacha Faisal Kar sako aur aacha leader chun sakin,no,none,na,joy,Haq/urdu Saach/urdu kaha/urdu Hai/urdu Maulana/urdu Ishaq/urdu sab/urdu NY/english ../ambiguous aur/urdu is/urdu BAAT/urdu Ka/urdu hukam/urdu Hai/urdu Kay/urdu aap/urdu apney/urdu liye/urdu aacha/urdu Faisal/urdu Kar/urdu sako/urdu aur/urdu aacha/urdu leader/english chun/urdu sakin/urdu
zXAAAXogJ78,Ma sha Allah Aizal cutie princess 👸 Zulqarnain bhai very funny vlog 😂😂😂😂,no,none,na,joy,Ma/urdu sha/urdu Allah/urdu Aizal/ambiguous cutie/english princess/english 👸/ambiguous Zulqarnain/urdu bhai/urdu very/english funny/english vlog/english
FH8OUP2_sN4,Ducky bhai may ny apko subscribe ni kia hua or apki waja se may apni real life may dheet hogya hu ab kisi kii baat se koi fark ni prta 1 kaan se sunn k dosry kaan se bahir 😂😂😂 Thanks!!!!,yes,none,na,joy,Ducky/ambiguous bhai/urdu may/urdu ny/urdu apko/urdu subscribe/english ni/urdu kia/urdu hua/urdu or/english apki/urdu waja/urdu se/urdu may/urdu apni/urdu real/english life/english may/urdu dheet/urdu hogya/urdu hu/urdu ab/urdu kisi/urdu kii/urdu baat/urdu se/urdu koi/urdu fark/urdu ni/urdu prta/urdu 1/ambiguous kaan/urdu se/urdu sunn/urdu k/urdu dosry/urdu kaan/urdu se/urdu bahir/urdu 😂😂😂/ambiguous Thanks!!!!/english
nqbNLe84dpM,Ye wala challenge iqra api nai nai kia,no,none,na,surprise,Ye/urdu wala/urdu challenge/english iqra/ambiguous api/urdu nai/urdu nai/urdu kia/urdu
EyrNOfyxSBQ,sab se axhi acting chand marne wale chacha ne ki,yes,none,na,joy,sab/urdu se/urdu axhi/urdu acting/english chand/urdu marne/urdu wale/urdu chacha/urdu ne/urdu ki/urdu
IMnXqYDHhZI,Ham bhi apke vlogs dekhte hin,no,none,na,joy,Ham/urdu bhi/urdu apke/urdu vlogs/english dekhte/urdu hin/urdu
hhFGhAo4ZfY,cheating kar rahy ho table pr maro bachu k hath pr attach kar rahy ho jb wo ky chuky hoty 3:48,yes,none,na,anger,cheating/english kar/urdu rahy/urdu ho/urdu table/english pr/urdu maro/urdu bachu/urdu k/urdu hath/urdu pr/urdu attach/english kar/urdu rahy/urdu ho/urdu jb/urdu wo/urdu ky/urdu chuky/urdu hoty/urdu 3:48/ambiguous
VUKai4CZSNw,Haraamzaada Kya dikhaa raha hai apni tatti logon ko stop watching this bullsh*t our youth is getting ruined because of this man I request u all to stop watching this obscene nonsense pls !!!!!,no,offensive,na,anger,Haraamzaada/urdu Kya/urdu dikhaa/urdu raha/urdu hai/urdu apni/urdu tatti/urdu logon/urdu ko/urdu stop/english watching/english this/english bullsh*t/english our/english youth/english is/english getting/english ruined/english because/english of/english this/english man/english I/english request/english u/english all/english to/english stop/english watching/english this/english obscene/english nonsense/english pls/english !/english !/english !/english !/english !/english
BmpRnfu16YA,Sach mai hotel lag raha hai 😮,yes,none,na,surprise,Sach/urdu mai/urdu hotel/english lag/urdu raha/urdu hai/urdu 😮/ambiguous
BmpRnfu16YA,Aoa Fatima api mera roza hai😢,no,none,na,sadness,urdu/urdu Fatima/ambiguous api/urdu mera/urdu roza/urdu hai/urdu
N-0DINjOMlY,Kanwal mrsan ha pori bgrt kahe ke pysy KY liya ye aurt kch be kry ge,yes,offensive,na,anger,Kanwal/ambiguous mrsan/urdu ha/urdu pori/urdu bgrt/urdu kahe/urdu ke/urdu pysy/urdu KY/urdu liya/urdu ye/urdu aurt/urdu kch/urdu be/urdu kry/urdu ge/urdu
PKFU1F2QEMQ,Api ghar kdr hai ap ka,no,none,na,none,urdu/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu
HeZ2VBdJeOk,Foj na hamasha Pakistani awwam ka sath dokha dia.,no,offensive,na,anger,urdu/urdu na/urdu hamasha/urdu Pakistani/english awwam/urdu ka/urdu sath/urdu dokha/urdu dia/urdu
4k0ZV0UFZSw,ASAL ME SAR PAKISTANIO   KA        ZAMEEEEEEEEEEEEEEEER     PICHLY SATTAR SALO SE      ARMY  NE PDM KE ZARIYE    ((((((((( MURDA  KARDIYA HE )))))),yes,hate,misinfo,anger,ASAL/urdu ME/urdu SAR/urdu PAKISTANIO/urdu KA/urdu ZAMEEEEEEEEEEEEEEEER/urdu PICHLY/urdu SATTAR/urdu SALO/urdu SE/urdu ARMY/english NE/urdu PDM/english KE/urdu ZARIYE/urdu ((((((((((/ambiguous MURDA/urdu KARDIYA/urdu HE/urdu ))))))/ambiguous
PKFU1F2QEMQ,i like your vlog very kuyun k ap detail ho,no,none,na,joy,i/english like/english your/english vlog/english very/english kuyun/urdu k/urdu ap/urdu detail/english ho/urdu
XHQrr9fmTkc,Please please ap green color  ka challenge  kara,no,none,na,joy,Please/english please/english ap/urdu green/english color/english ka/urdu challenge/english kara/urdu
gvG35CxYOLg,Kisi dosry zrurt mnd ko bhi challenge dy kr usy bhi jeetny ka moqa den,no,none,na,none,Kisi/urdu dosry/urdu zrurt/urdu mnd/urdu ko/urdu bhi/urdu challenge/english dy/urdu kr/urdu usy/urdu bhi/urdu jeetny/urdu ka/urdu moqa/urdu den/urdu
zfjRK9s0pjA,Areeb bhai hum ap ko acha word ma yad rake ga ❤😢,no,none,na,sadness,Areeb/urdu bhai/urdu hum/urdu ap/urdu ko/urdu acha/urdu word/english ma/urdu yad/urdu rake/urdu ga/urdu ❤😢/ambiguous
FH8OUP2_sN4,Ducky bhai ne kesi shakal banai thapar khate hoe aroob se 😂😮😂,yes,none,na,joy|surprise,Ducky/ambiguous bhai/urdu ne/urdu kesi/urdu shakal/urdu banai/urdu thapar/urdu khate/urdu hoe/urdu aroob/urdu se/urdu
gvG35CxYOLg,Hace mucho calor fuera means Bahir bohot garmi hai,no,none,na,none,Hace/ambiguous mucho/ambiguous calor/ambiguous fuera/ambiguous means/english Bahir/urdu bohot/urdu garmi/urdu hai/urdu
EyrNOfyxSBQ,"Wah yar bht acha topic Allah sab bheno k naseeb achy kry 13:31 😢
Allah ho Akbar",no,none,na,joy|sadness,Wah/urdu yar/urdu bht/urdu acha/urdu topic/english Allah/urdu sab/urdu bheno/urdu k/urdu naseeb/urdu achy/urdu kry/urdu 13:31/ambiguous 😢/ambiguous Allah/urdu ho/urdu Akbar/urdu
XHQrr9fmTkc,Hira Api kabhi kabhi masoom lagti hain🤭,yes,none,na,joy|surprise,Hira/ambiguous Api/urdu kabhi/urdu kabhi/urdu masoom/urdu lagti/urdu hain/urdu
BaMLBWWvNHA,2:05 Hahahaha main ny abhi tumhari poory chanel ki videos py ghor kia to pata chala kisi videos ko itny likes views nhi aye jitny iss video par aa gye ... Rajab theek kehta hai uska naam use kr ky log views lety hain or tm ny bhe yehi kia....jab bad mein us sy sulah hi krni thi to ye topi drama krny ki kya zrorat thi 😅 gandu log ho tm log,yes,offensive,na,anger|surprise,ambiguous/ambiguous english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous urdu/urdu english/english urdu/urdu urdu/urdu
IMnXqYDHhZI,kanwal api apna new gar kab dekhay gy ap plz tell me🥰🥰,no,none,na,joy,kanwal/ambiguous api/urdu apna/urdu new/english gar/urdu kab/urdu dekhay/urdu gy/urdu ap/urdu plz/english tell/english me/english
HeZ2VBdJeOk,Imran bhai slamt rhe bhai madina pak se khas Dua he ap k lye,no,none,na,joy,Imran/ambiguous bhai/urdu slamt/urdu rhe/urdu bhai/urdu madina/urdu pak/urdu se/urdu khas/urdu Dua/urdu he/urdu ap/urdu k/urdu lye/urdu
IMnXqYDHhZI,Mashallah Allah pak ap dono ko ek sath khush rekha inshallah ameen sum ameen Mashallah se Alhumadullah se cute couple,no,none,na,joy,Mashallah/urdu Allah/urdu pak/urdu ap/urdu dono/urdu ko/urdu ek/urdu sath/urdu khush/urdu rekha/urdu inshallah/urdu ameen/urdu sum/ambiguous ameen/urdu Mashallah/urdu se/urdu Alhumadullah/urdu se/urdu cute/english couple/english
-w7eMfsuRgA,Nizam badalne se kiya Hoga,yes,none,na,anger,Nizam/urdu badalne/urdu se/urdu kiya/urdu Hoga/urdu
BljaIOvFkcM,Bhai ab app Saaf alfaz main bOla karo Kay Haram khore fauj Mar rhi hai awam ko,yes,offensive,na,anger,Bhai/urdu ab/urdu app/urdu Saaf/urdu alfaz/urdu main/urdu bOla/urdu karo/urdu Kay/urdu Haram/urdu khore/urdu fauj/urdu Mar/urdu rhi/urdu hai/urdu awam/urdu ko/urdu
EyrNOfyxSBQ,Ktni achi video ap ne unpredictable ❤,no,none,na,joy|surprise,Ktni/urdu achi/urdu video/english ap/urdu ne/urdu unpredictable/english ❤/ambiguous
